SEXO,ADH,PD,CSAT,AHT,email_identifier,MOTIVO BAJA,ESTADO
F,0.875121,31.543352,4.465753,0.0,314,NO ESPECIFICADO,0
F,0.0,0.0,0.0,0.0,315,CONTRATADO,1
F,0.815547,21.354815,4.0675,0.0,315,CONTRATADO,1
F,0.910444,13.362026,4.42623,0.0,315,CONTRATADO,1
F,0.938063,13.159027,4.493976,0.0,315,CONTRATADO,1
F,0.909391,11.683076,4.461957,0.0,315,CONTRATADO,1
F,0.96864,11.321754,4.396624,0.0,315,CONTRATADO,1
F,0.664592,11.183145,4.363636,0.0,315,CONTRATADO,1
F,0.940569,8.857828,4.183333,0.0,315,CONTRATADO,1
F,0.0,8.845579,0.0,0.0,316,CONTRATADO,1
F,0.985749,12.741406,4.238593,0.0,316,CONTRATADO,1
F,0.967768,48.311126,4.233953,0.0,316,CONTRATADO,1
F,0.951763,13.00268,4.287605,0.0,316,CONTRATADO,1
F,0.0,10.625158,0.0,0.0,317,NO ESPECIFICADO,0
F,0.647696,11.017033,4.274286,0.0,317,NO ESPECIFICADO,0
F,0.0,0.0,4.170732,0.0,318,CONTRATADO,1
F,0.926637,15.739157,4.075601,0.0,318,CONTRATADO,1
F,0.906224,9.928277,4.1275,0.0,318,CONTRATADO,1
F,0.999078,11.654722,4.383598,0.0,318,CONTRATADO,1
F,0.999622,13.832219,4.116945,0.0,318,CONTRATADO,1
F,0.919311,3.373621,4.086643,236.239808,311,CONTRATADO,1
F,0.911331,4.179304,4.085308,201.041467,311,CONTRATADO,1
F,0.922476,3.17966,4.062222,200.48895,311,CONTRATADO,1
F,0.976111,3.768289,4.240964,199.11,311,CONTRATADO,1
F,0.829186,3.49732,3.790323,211.442953,311,CONTRATADO,1
F,0.89311,2.450036,4.195946,597.594684,311,CONTRATADO,1
M,0.810597,2.407252,3.236364,668.620438,319,BAJO PERFOMANCE,0
M,0.892173,2.625996,2.967742,601.471429,319,BAJO PERFOMANCE,0
F,0.999856,0.0,3.790698,0.0,320,CONTRATADO,1
F,0.999989,0.0,4.180952,0.0,320,CONTRATADO,1
F,0.999759,5.887106,3.949495,0.0,320,CONTRATADO,1
F,0.999917,5.745235,4.218391,0.0,320,CONTRATADO,1
F,0.999983,6.726024,4.573913,0.0,320,CONTRATADO,1
F,0.99988,6.608945,4.300885,0.0,320,CONTRATADO,1
F,0.999718,6.599517,4.198718,0.0,320,CONTRATADO,1
M,0.683278,2.232292,2.857143,670.964286,319,BAJO PERFOMANCE,0
F,0.966635,1.660306,4.283951,856.255605,321,CONTRATADO,1
F,0.398438,2.821783,3.871795,543.95,322,BAJO PERFOMANCE,0
F,0.460337,4.808499,3.708333,535.155556,322,BAJO PERFOMANCE,0
F,0.287917,2.234234,3.454545,462.826087,322,BAJO PERFOMANCE,0
F,0.340699,3.431232,3.515152,435.763158,322,BAJO PERFOMANCE,0
F,0.0,0.0,0.0,0.0,322,BAJO PERFOMANCE,0
M,0.991389,2.060417,3.818182,640.262295,323,CONTRATADO,1
M,0.999861,3.277778,4.081081,436.674419,323,CONTRATADO,1
M,0.964397,2.139706,4.246377,675.333333,323,CONTRATADO,1
M,0.905438,3.116112,4.328947,509.84153,323,CONTRATADO,1
M,0.879061,2.666096,4.38,502.0,323,CONTRATADO,1
F,0.999532,12.688056,4.334711,0.0,318,CONTRATADO,1
F,0.946765,11.922184,4.166667,0.0,318,CONTRATADO,1
M,0.898031,2.333149,4.409091,477.653226,323,CONTRATADO,1
M,0.0,8.257732,0.0,0.0,324,CONTRATADO,1
M,1.0,13.944426,4.345488,0.0,324,CONTRATADO,1
M,0.981457,14.664689,4.297151,0.0,324,CONTRATADO,1
M,0.989957,15.181502,4.295991,0.0,324,CONTRATADO,1
M,0.972003,11.719729,4.404255,0.0,324,CONTRATADO,1
M,0.0,0.0,5.0,0.0,325,NO ESPECIFICADO,0
M,0.072009,20.894958,4.114286,0.0,325,NO ESPECIFICADO,0
F,0.0,0.0,0.0,0.0,326,NO ESPECIFICADO,0
F,0.0,0.0,4.228571,726.39759,327,CONTRATADO,1
F,0.968594,1.692155,4.315315,619.494545,327,CONTRATADO,1
F,0.843426,2.29258,4.271739,598.230769,327,CONTRATADO,1
F,0.785176,26.088104,4.221918,0.0,326,NO ESPECIFICADO,0
F,0.591104,22.035254,4.213457,0.0,326,NO ESPECIFICADO,0
F,0.959762,1.867764,4.598039,611.254839,327,CONTRATADO,1
F,0.887377,7.127384,4.123457,655.015152,327,CONTRATADO,1
M,1.0,19.286772,4.138298,0.0,328,NO ESPECIFICADO,0
M,0.983382,17.653762,4.229637,0.0,328,NO ESPECIFICADO,0
M,0.824814,554.054931,4.210909,0.0,328,NO ESPECIFICADO,0
M,0.995139,1123.336211,4.412338,0.0,328,NO ESPECIFICADO,0
M,0.951416,14.176642,4.184762,0.0,328,NO ESPECIFICADO,0
M,0.93261,14.858483,4.18258,0.0,328,NO ESPECIFICADO,0
M,0.607792,15.176057,4.114035,0.0,328,NO ESPECIFICADO,0
M,0.952598,16.710372,4.037523,0.0,329,NO ESPECIFICADO,0
M,0.766835,13.05713,4.189873,0.0,329,NO ESPECIFICADO,0
M,0.666667,11.701125,4.142857,0.0,329,NO ESPECIFICADO,0
M,0.971377,26.200119,4.250787,0.0,329,NO ESPECIFICADO,0
M,0.988595,8.806395,4.184211,0.0,329,NO ESPECIFICADO,0
F,0.872691,4.003291,4.72,0.0,330,NO ESPECIFICADO,0
F,0.867791,3.236029,4.803279,0.0,330,NO ESPECIFICADO,0
F,0.738681,4.07091,4.662162,0.0,330,NO ESPECIFICADO,0
F,0.890619,4.399064,4.62963,0.0,330,NO ESPECIFICADO,0
F,0.939282,3.518287,4.601852,0.0,330,NO ESPECIFICADO,0
M,0.785163,23.628842,3.955,0.0,329,NO ESPECIFICADO,0
M,0.777274,7.821246,4.028986,0.0,329,NO ESPECIFICADO,0
M,0.0,0.0,4.107843,0.0,331,NO ESPECIFICADO,0
M,0.998142,17.702637,4.149466,0.0,331,NO ESPECIFICADO,0
M,0.699694,9.803514,4.4,0.0,331,NO ESPECIFICADO,0
M,0.899964,0.0,4.505747,0.0,332,NO ESPECIFICADO,0
M,0.999198,0.0,4.545455,0.0,332,NO ESPECIFICADO,0
F,0.998683,22.900356,4.191336,0.0,333,NO ESPECIFICADO,0
F,0.98216,17.600494,4.161983,0.0,333,NO ESPECIFICADO,0
F,0.94624,14.914315,4.174797,0.0,333,NO ESPECIFICADO,0
F,0.932462,12.133518,4.103896,0.0,333,NO ESPECIFICADO,0
F,0.667667,8.674261,3.545455,0.0,333,NO ESPECIFICADO,0
M,0.997756,6.072247,3.569767,0.0,334,CONTRATADO,1
M,0.996655,9.437785,3.224138,0.0,334,CONTRATADO,1
M,0.989187,10.504352,2.971897,0.0,334,CONTRATADO,1
F,0.935892,7.933281,3.779661,0.0,335,CONTRATADO,1
F,0.989376,10.046668,3.45,0.0,335,CONTRATADO,1
F,0.948796,10.78004,3.54908,0.0,335,CONTRATADO,1
M,0.0,0.0,0.0,0.0,336,CONTRATADO,1
M,0.993775,22.281768,4.184859,0.0,336,CONTRATADO,1
M,0.926792,16.388945,4.116438,0.0,336,CONTRATADO,1
M,0.693279,15.251385,4.077922,0.0,336,CONTRATADO,1
M,0.77125,13.406457,4.219955,0.0,336,CONTRATADO,1
M,0.781718,15.153019,4.214286,0.0,336,CONTRATADO,1
M,0.600639,12.322939,4.071429,0.0,336,CONTRATADO,1
M,0.39088,9.34835,3.692308,0.0,336,CONTRATADO,1
M,0.0,60.701712,0.0,0.0,337,CONTRATADO,1
F,0.998815,0.0,2.458333,0.0,338,CONTRATADO,1
F,0.999459,0.0,2.594059,0.0,338,CONTRATADO,1
F,1.004077,0.0,2.673333,0.0,338,CONTRATADO,1
F,1.000931,3.365788,2.509615,0.0,338,CONTRATADO,1
F,0.999643,2.906696,3.079365,0.0,338,CONTRATADO,1
F,0.988346,1.315099,2.054054,0.0,338,CONTRATADO,1
F,0.997907,9.833537,3.514851,0.0,338,CONTRATADO,1
F,0.994282,24.457466,3.726755,0.0,338,CONTRATADO,1
M,0.0,0.0,4.261146,0.0,339,CONTRATADO,1
F,0.987546,2.727251,4.324324,832.283951,340,CONTRATADO,1
F,0.875938,2.123079,4.121212,768.660099,340,CONTRATADO,1
F,0.0,0.0,4.230769,718.275862,341,CONTRATADO,1
F,0.94348,2.744704,4.105263,512.280937,341,CONTRATADO,1
F,0.883636,2.590927,4.458333,508.579832,341,CONTRATADO,1
M,0.898394,18.825531,4.317384,0.0,339,CONTRATADO,1
M,0.781252,40.250845,4.340824,0.0,339,CONTRATADO,1
M,0.0,0.35267,0.0,0.0,342,CONTRATADO,1
M,0.907458,6.038751,3.586207,0.0,343,NO ESPECIFICADO,0
F,0.999802,7.87593,4.190476,0.0,344,CONTRATADO,1
F,0.986782,11.471339,3.527638,0.0,344,CONTRATADO,1
F,0.999744,10.68379,3.264249,0.0,344,CONTRATADO,1
F,0.999417,10.737873,2.900585,0.0,344,CONTRATADO,1
F,0.995767,9.595331,2.94086,0.0,344,CONTRATADO,1
M,0.941969,9.684635,3.566845,0.0,345,NO ESPECIFICADO,0
M,0.863477,11.382988,3.100457,0.0,345,NO ESPECIFICADO,0
M,0.770109,8.32135,3.659091,0.0,345,NO ESPECIFICADO,0
M,0.994276,9.73173,3.721698,0.0,346,CONTRATADO,1
M,0.983056,11.838983,3.243626,0.0,346,CONTRATADO,1
M,0.989596,10.570056,3.450102,0.0,346,CONTRATADO,1
F,1.0,5.303951,3.529412,0.0,347,NO ESPECIFICADO,0
F,0.919222,6.744935,3.411429,0.0,347,NO ESPECIFICADO,0
M,0.812636,14.879242,4.370262,0.0,339,CONTRATADO,1
M,0.886634,2253.06785,4.40821,0.0,339,CONTRATADO,1
M,0.75442,15.143708,4.303883,0.0,339,CONTRATADO,1
M,0.814001,14.035407,4.344969,0.0,339,CONTRATADO,1
M,0.0,0.0,4.277419,0.0,348,NO ESPECIFICADO,0
M,0.998934,16.793499,4.187952,0.0,348,NO ESPECIFICADO,0
F,0.0,0.0,4.109375,0.0,349,CONTRATADO,1
F,0.979206,3.505296,2.84438,0.0,347,NO ESPECIFICADO,0
M,1.0,5.632869,3.105263,0.0,350,CONTRATADO,1
M,0.980295,24.591879,4.04,0.0,350,CONTRATADO,1
M,0.949855,9.796131,3.789916,0.0,350,CONTRATADO,1
M,0.91267,10.182443,3.810924,0.0,350,CONTRATADO,1
M,0.972024,9.434115,3.534562,0.0,350,CONTRATADO,1
F,1.0,5.711168,3.777778,0.0,351,CONTRATADO,1
F,0.953336,10.208857,3.504505,0.0,351,CONTRATADO,1
F,0.679372,3.20248,4.25,487.74,341,CONTRATADO,1
F,0.832123,2.415558,4.253012,439.20362,341,CONTRATADO,1
F,0.718816,1.842931,4.333333,446.269608,341,CONTRATADO,1
F,0.183475,2.084693,3.470588,706.333333,352,RENUNCIA VOLUNTARIA,0
M,0.878872,0.0,4.551282,0.0,353,CONTRATADO,1
M,0.981348,0.0,4.608108,0.0,353,CONTRATADO,1
M,0.947586,0.0,4.701835,0.0,353,CONTRATADO,1
M,0.984708,4.222294,4.84141,0.0,353,CONTRATADO,1
M,0.998903,4.389498,4.837638,0.0,353,CONTRATADO,1
M,0.988725,4.912642,4.877395,0.0,353,CONTRATADO,1
M,0.994182,4.500616,4.859551,0.0,353,CONTRATADO,1
M,0.977393,5.801452,4.207547,0.0,353,CONTRATADO,1
F,0.363636,2.002513,4.625,576.478261,352,RENUNCIA VOLUNTARIA,0
F,0.905146,2.218,3.783019,540.006897,354,DESVINCULACIÓN/AUSENTISMO,0
F,0.435856,3.935651,4.033333,461.686567,354,DESVINCULACIÓN/AUSENTISMO,0
M,0.0,0.0,4.409091,954.172414,355,CONTRATADO,1
F,0.960955,9.156584,3.207407,0.0,351,CONTRATADO,1
F,0.984808,9.412692,3.071429,0.0,351,CONTRATADO,1
F,0.874543,9.912336,2.807692,0.0,351,CONTRATADO,1
F,0.999583,8.471909,3.731707,0.0,356,CONTRATADO,1
F,0.997723,12.960235,3.88806,0.0,356,CONTRATADO,1
F,0.996782,9.590488,3.891667,0.0,356,CONTRATADO,1
F,0.786617,12.319663,4.401216,0.0,349,CONTRATADO,1
F,0.935448,11.424246,4.418919,0.0,349,CONTRATADO,1
F,0.945582,14.686175,4.447796,0.0,349,CONTRATADO,1
F,0.877275,13.561126,4.497561,0.0,349,CONTRATADO,1
F,0.995176,11.457097,3.577586,0.0,356,CONTRATADO,1
F,0.994677,9.061466,3.943038,0.0,356,CONTRATADO,1
F,0.944801,4.851218,3.291667,0.0,357,CONTRATADO,1
F,0.956835,7.37338,3.076923,0.0,357,CONTRATADO,1
M,0.795153,2.64308,4.40293,734.971631,355,CONTRATADO,1
M,0.871453,2.856554,4.428571,551.838174,355,CONTRATADO,1
M,0.792556,2.636685,4.257261,588.52766,355,CONTRATADO,1
F,0.988624,8.125519,3.157143,0.0,357,CONTRATADO,1
F,0.974347,8.370207,3.635417,0.0,358,CONTRATADO,1
F,0.992857,13.197033,3.284615,0.0,358,CONTRATADO,1
F,0.996695,13.192068,3.080357,0.0,358,CONTRATADO,1
F,0.999713,6.484685,3.377049,0.0,359,CONTRATADO,1
F,0.999917,9.61561,3.743662,0.0,359,CONTRATADO,1
F,0.999608,10.321151,3.767442,0.0,359,CONTRATADO,1
F,0.0,0.0,3.923077,796.705882,360,CONTRATADO,1
F,0.850508,1.945101,4.333333,759.632231,360,CONTRATADO,1
F,0.843022,2.220808,4.318681,584.026432,360,CONTRATADO,1
F,0.996803,7.219948,3.732759,0.0,361,CONTRATADO,1
F,0.992857,8.502116,3.409722,0.0,361,CONTRATADO,1
F,0.952467,8.832659,3.559471,0.0,361,CONTRATADO,1
M,0.994583,7.248149,4.103448,0.0,362,CONTRATADO,1
M,0.992959,9.688057,3.56,0.0,362,CONTRATADO,1
M,0.986883,7.671332,3.664804,0.0,362,CONTRATADO,1
M,0.950471,9.909157,3.252809,0.0,362,CONTRATADO,1
M,0.945925,8.435348,3.570732,0.0,362,CONTRATADO,1
M,0.0,0.774535,0.0,0.0,363,CONTRATADO,1
F,0.934929,7.096034,3.544118,0.0,364,CONTRATADO,1
F,0.857731,11.57591,3.521127,0.0,364,CONTRATADO,1
F,0.886339,11.990943,3.352941,0.0,364,CONTRATADO,1
F,1.0,5.976977,3.615385,0.0,365,CONTRATADO,1
F,0.939849,10.112613,3.704301,0.0,365,CONTRATADO,1
F,0.962782,7.897436,3.776316,0.0,365,CONTRATADO,1
M,0.678219,3.058679,4.52381,0.0,366,NO ESPECIFICADO,0
F,0.979876,8.960854,3.458647,0.0,365,CONTRATADO,1
F,0.967108,8.696817,3.255708,0.0,365,CONTRATADO,1
M,0.941664,9.771533,3.892617,0.0,367,CONTRATADO,1
F,0.837915,1.870844,4.147287,648.649682,360,CONTRATADO,1
M,0.986125,1.723343,3.787234,654.562091,368,BAJO PERFOMANCE,0
M,0.995316,2.551771,3.735294,449.327044,368,BAJO PERFOMANCE,0
M,0.831424,3.507576,4.0,488.078947,368,BAJO PERFOMANCE,0
F,0.0,0.0,3.6,814.1875,369,RENUNCIA VOLUNTARIA,0
F,0.98136,1.767486,4.166667,617.309859,369,RENUNCIA VOLUNTARIA,0
F,0.905311,2.441653,3.959184,673.478992,369,RENUNCIA VOLUNTARIA,0
F,0.751007,2.617365,3.925926,490.216216,369,RENUNCIA VOLUNTARIA,0
F,0.673519,2.475248,4.4,402.363636,369,RENUNCIA VOLUNTARIA,0
M,0.997964,13.047116,3.169611,0.0,367,CONTRATADO,1
M,0.994402,13.171019,3.358065,0.0,367,CONTRATADO,1
M,0.857143,9.251624,3.909091,0.0,370,CONTRATADO,1
M,0.992656,11.865194,3.969605,0.0,370,CONTRATADO,1
M,0.999533,9.721412,3.827993,0.0,370,CONTRATADO,1
M,0.999587,12.773194,3.304147,0.0,370,CONTRATADO,1
M,0.999632,9.516226,3.984,0.0,370,CONTRATADO,1
F,0.989352,2.327512,4.168675,560.203488,371,RENUNCIA VOLUNTARIA,0
F,0.946487,3.719966,4.346154,388.791304,371,RENUNCIA VOLUNTARIA,0
F,0.889993,12.712317,4.400763,0.0,349,CONTRATADO,1
F,0.999102,17.6216,4.25,0.0,372,NO ESPECIFICADO,0
F,0.969478,16.068051,4.178197,0.0,372,NO ESPECIFICADO,0
F,0.883342,104.043857,4.107623,0.0,372,NO ESPECIFICADO,0
F,0.895534,13.307649,4.447236,0.0,372,NO ESPECIFICADO,0
F,0.981597,13.953368,4.155963,0.0,372,NO ESPECIFICADO,0
F,0.591722,12.334527,4.448276,0.0,372,NO ESPECIFICADO,0
F,0.797993,3.459993,4.403727,399.942771,371,RENUNCIA VOLUNTARIA,0
M,0.990132,0.872284,3.651163,1018.273743,373,CONTRATADO,1
M,0.999643,7.059493,3.634146,0.0,374,CONTRATADO,1
M,0.997615,13.142171,3.436747,0.0,374,CONTRATADO,1
F,0.49412,9.598348,4.294118,0.0,372,NO ESPECIFICADO,0
M,0.0,8.965824,0.0,0.0,375,CONTRATADO,1
M,0.998917,14.530993,4.172147,0.0,375,CONTRATADO,1
M,0.999603,13.873247,4.246459,0.0,375,CONTRATADO,1
M,0.999417,10.89527,3.450549,0.0,374,CONTRATADO,1
M,0.994792,8.253548,4.010101,0.0,376,NO ESPECIFICADO,0
M,0.996944,13.736026,3.794872,0.0,376,NO ESPECIFICADO,0
M,0.428571,7.645395,4.0,0.0,376,NO ESPECIFICADO,0
F,0.974255,7.480517,3.553191,0.0,377,CONTRATADO,1
F,0.970774,9.001198,3.410853,0.0,377,CONTRATADO,1
F,0.968311,62.71006,3.245902,0.0,377,CONTRATADO,1
M,0.995476,8.738798,4.459459,0.0,378,CONTRATADO,1
M,0.989654,16.1489,3.72449,0.0,378,CONTRATADO,1
M,0.953261,1.948098,4.167742,577.155039,373,CONTRATADO,1
M,0.709929,2.748732,4.218182,544.008333,373,CONTRATADO,1
M,0.720148,2.231471,4.010101,584.156379,373,CONTRATADO,1
M,0.997807,12.51307,4.148148,0.0,375,CONTRATADO,1
M,0.553359,1.747718,4.157895,503.5,373,CONTRATADO,1
F,0.0,0.0,3.833333,541.0625,379,RENUNCIA VOLUNTARIA,0
F,0.974028,4.173141,4.402516,395.749206,379,RENUNCIA VOLUNTARIA,0
F,0.857083,2.626777,4.419355,377.945736,379,RENUNCIA VOLUNTARIA,0
F,0.343581,2.398455,3.756098,820.868132,380,RENUNCIA VOLUNTARIA,0
F,1.0,1.522843,3.0,622.0,380,RENUNCIA VOLUNTARIA,0
M,0.886894,2.173803,4.396226,494.36236,381,CONTRATADO,1
M,0.827375,2.481578,4.226244,431.009747,381,CONTRATADO,1
M,0.906249,2.026747,4.208955,426.646917,381,CONTRATADO,1
M,0.905568,2.438595,4.202765,393.691824,381,CONTRATADO,1
F,0.972518,2.090009,3.927152,571.450262,382,BAJO PERFOMANCE,0
F,0.752083,1.996807,3.952381,512.275641,382,BAJO PERFOMANCE,0
F,0.355278,2.390464,2.0,710.25,382,BAJO PERFOMANCE,0
F,0.976347,2.16541,4.4375,564.441379,383,BAJO PERFOMANCE,0
M,0.985352,11.279785,3.983491,0.0,378,CONTRATADO,1
M,0.974524,11.83901,3.490272,0.0,378,CONTRATADO,1
M,0.990407,11.424773,3.260465,0.0,378,CONTRATADO,1
M,0.967742,9.769722,3.807692,0.0,384,NO ESPECIFICADO,0
M,0.963859,12.507196,3.689091,0.0,384,NO ESPECIFICADO,0
M,0.947516,13.023486,3.63466,0.0,384,NO ESPECIFICADO,0
M,0.998305,8.905525,3.62963,0.0,385,CONTRATADO,1
F,0.496667,0.0,4.081081,0.0,386,NO ESPECIFICADO,0
F,0.734671,0.0,4.111111,0.0,386,NO ESPECIFICADO,0
F,0.909284,1.732376,4.4,623.064039,383,BAJO PERFOMANCE,0
F,0.694537,2.613629,3.6,604.758621,383,BAJO PERFOMANCE,0
F,0.750509,3.510965,4.375,590.137931,383,BAJO PERFOMANCE,0
M,0.870505,2.337188,3.419355,725.765957,387,BAJO PERFOMANCE,0
M,0.943843,17.866557,4.136552,0.0,388,NO ESPECIFICADO,0
M,0.999348,9.350991,3.223684,0.0,385,CONTRATADO,1
M,0.988742,11.736876,2.890909,0.0,385,CONTRATADO,1
F,0.992532,8.095875,3.515152,0.0,389,NO ESPECIFICADO,0
F,0.904332,9.50314,3.202429,0.0,389,NO ESPECIFICADO,0
F,0.75433,10.77557,3.071429,0.0,389,NO ESPECIFICADO,0
M,0.363232,6.159936,3.602564,0.0,390,NO ESPECIFICADO,0
M,0.912396,12.22663,3.275862,0.0,390,NO ESPECIFICADO,0
M,0.766797,14.874535,2.625,0.0,390,NO ESPECIFICADO,0
M,0.999824,8.361733,4.180952,0.0,391,CONTRATADO,1
M,0.998902,13.273233,3.384,0.0,391,CONTRATADO,1
M,0.998939,13.070134,3.04,0.0,391,CONTRATADO,1
F,0.998958,5.367997,3.363636,0.0,392,CONTRATADO,1
F,0.995836,9.433625,3.601852,0.0,392,CONTRATADO,1
F,0.996721,8.912087,3.891139,0.0,392,CONTRATADO,1
F,0.992524,11.476359,3.595318,0.0,392,CONTRATADO,1
F,0.990669,9.605911,3.727273,0.0,392,CONTRATADO,1
M,0.0,5.356531,0.0,0.0,393,CONTRATADO,1
F,0.860802,6.865764,3.867647,0.0,394,CONTRATADO,1
F,0.936637,10.470989,3.447257,0.0,394,CONTRATADO,1
F,0.97608,10.342369,3.414286,0.0,394,CONTRATADO,1
F,0.975163,10.036396,3.716599,0.0,395,CONTRATADO,1
F,0.997761,9.711409,3.394578,0.0,395,CONTRATADO,1
M,0.903529,4.007429,4.63,0.0,396,CONTRATADO,1
M,0.856217,5.954942,3.902778,0.0,396,CONTRATADO,1
M,0.763639,17.708813,4.276841,0.0,388,NO ESPECIFICADO,0
M,0.984369,17.523591,4.177467,0.0,388,NO ESPECIFICADO,0
M,0.707115,10.240354,4.317972,0.0,388,NO ESPECIFICADO,0
M,0.830718,7.717294,4.466667,0.0,388,NO ESPECIFICADO,0
F,0.0,10.036229,0.0,0.0,397,CONTRATADO,1
F,0.968399,13.617722,4.252153,0.0,397,CONTRATADO,1
F,0.753233,15.203492,4.328696,0.0,397,CONTRATADO,1
F,0.533513,16.615083,4.295858,0.0,397,CONTRATADO,1
F,0.0625,17.480121,4.714286,0.0,397,CONTRATADO,1
M,0.99965,12.180529,4.089286,0.0,398,NO ESPECIFICADO,0
M,0.882045,13.449239,4.245614,0.0,398,NO ESPECIFICADO,0
M,0.999708,11.212731,4.405405,0.0,399,NO ESPECIFICADO,0
M,0.999662,5.618487,4.558559,0.0,399,NO ESPECIFICADO,0
M,0.985422,6.313493,4.513761,0.0,399,NO ESPECIFICADO,0
M,0.987929,7.722166,4.8,0.0,399,NO ESPECIFICADO,0
F,0.993275,8.086258,3.232975,0.0,395,CONTRATADO,1
F,0.99627,6.046874,3.695652,0.0,400,CONTRATADO,1
F,0.973341,11.686846,3.511327,0.0,400,CONTRATADO,1
F,0.975296,9.420608,3.684755,0.0,400,CONTRATADO,1
F,0.897048,10.600651,3.587156,0.0,400,CONTRATADO,1
F,0.880327,9.221422,3.468966,0.0,400,CONTRATADO,1
F,0.999175,6.888313,4.280702,0.0,401,CONTRATADO,1
M,0.556852,12.407644,3.533333,0.0,398,NO ESPECIFICADO,0
F,0.996652,19.341352,4.288165,0.0,402,CONTRATADO,1
M,0.899802,2.741552,3.235294,585.740741,387,BAJO PERFOMANCE,0
M,0.957963,2.559064,4.285714,654.311688,387,BAJO PERFOMANCE,0
M,0.986318,2.281326,4.284974,440.547872,403,CONTRATADO,1
M,0.987709,2.425813,4.377682,397.909556,403,CONTRATADO,1
F,0.999681,9.041745,3.70122,0.0,401,CONTRATADO,1
F,0.99853,8.783809,3.36,0.0,401,CONTRATADO,1
F,0.96268,8.230554,3.928205,0.0,404,CONTRATADO,1
F,0.919156,9.988607,3.666667,0.0,404,CONTRATADO,1
F,0.922059,8.361769,3.618267,0.0,404,CONTRATADO,1
M,0.935054,13.576904,3.795732,0.0,405,CONTRATADO,1
M,0.984374,17.072331,3.613357,0.0,405,CONTRATADO,1
M,0.972949,18.74433,3.280947,0.0,405,CONTRATADO,1
F,0.884066,7.508505,3.615385,0.0,406,CONTRATADO,1
F,0.861384,11.778,3.070968,0.0,406,CONTRATADO,1
F,0.678019,8.158709,2.415094,0.0,406,CONTRATADO,1
M,0.0,0.075976,0.0,0.0,407,CONTRATADO,1
M,0.666659,8.997227,3.71875,0.0,408,NO ESPECIFICADO,0
M,0.277006,15.714947,4.6,0.0,408,NO ESPECIFICADO,0
F,0.0,2.481395,0.0,0.0,409,CONTRATADO,1
F,0.989837,4.200289,2.542857,0.0,409,CONTRATADO,1
F,0.99903,4.565574,3.313953,0.0,409,CONTRATADO,1
M,0.0,0.0,0.0,0.0,410,CONTRATADO,1
M,0.999288,0.0,3.870968,0.0,410,CONTRATADO,1
M,0.998355,2.965194,3.318841,0.0,410,CONTRATADO,1
M,0.997472,31.104808,3.292308,0.0,410,CONTRATADO,1
M,0.997183,3.555522,3.54386,0.0,410,CONTRATADO,1
M,0.99104,3.921909,3.833333,0.0,410,CONTRATADO,1
M,0.994923,3.789629,3.386364,0.0,410,CONTRATADO,1
F,0.0,3.379634,0.0,0.0,411,CONTRATADO,1
F,0.997921,3.326386,3.6,0.0,411,CONTRATADO,1
F,0.999172,4.030881,3.715909,0.0,411,CONTRATADO,1
F,0.998396,2.225587,3.321429,0.0,412,CONTRATADO,1
F,0.998935,3.737539,3.475,0.0,412,CONTRATADO,1
F,0.999334,2.722584,2.972973,0.0,412,CONTRATADO,1
F,0.0,0.0,2.909091,0.0,413,CONTRATADO,1
F,0.999863,11.03889,3.6,0.0,413,CONTRATADO,1
F,0.991169,52.477432,3.518519,0.0,413,CONTRATADO,1
F,0.992784,3.266552,3.169492,0.0,413,CONTRATADO,1
F,0.999998,3.937635,3.485294,0.0,413,CONTRATADO,1
F,0.992709,4.666665,3.318182,0.0,413,CONTRATADO,1
F,0.997514,2.257488,3.818182,0.0,414,CONTRATADO,1
M,0.910893,2.44345,4.344037,400.798759,403,CONTRATADO,1
M,0.958454,1.955542,4.320675,411.007342,403,CONTRATADO,1
M,0.97603,1.810555,4.465608,388.437942,403,CONTRATADO,1
F,0.0,0.0,3.5,770.347826,415,RENUNCIA VOLUNTARIA,0
F,0.815441,2.509442,3.391753,450.426229,415,RENUNCIA VOLUNTARIA,0
F,0.098611,0.0,0.0,304.0,415,RENUNCIA VOLUNTARIA,0
F,0.970973,3.591291,2.96,0.0,414,CONTRATADO,1
F,0.912185,3.492765,3.576923,0.0,414,CONTRATADO,1
F,0.0,0.0,4.8,0.0,416,NO ESPECIFICADO,0
F,0.995313,1.638034,2.666667,0.0,416,NO ESPECIFICADO,0
F,0.965348,2.897648,3.333333,0.0,416,NO ESPECIFICADO,0
F,0.983399,3.202622,3.34,0.0,416,NO ESPECIFICADO,0
F,0.999222,3.398937,3.102564,0.0,416,NO ESPECIFICADO,0
F,0.946894,3.514242,3.16,0.0,416,NO ESPECIFICADO,0
F,0.0,3.486614,0.0,0.0,417,CONTRATADO,1
F,0.998163,5.074907,3.447917,0.0,417,CONTRATADO,1
F,0.99828,4.668417,3.833333,0.0,417,CONTRATADO,1
M,0.91839,2.09077,4.061069,575.694158,418,CONTRATADO,1
F,0.0,0.747767,0.0,0.0,419,NO ESPECIFICADO,0
F,0.998772,3.07226,3.477273,0.0,419,NO ESPECIFICADO,0
F,0.970516,3.665131,2.857143,0.0,419,NO ESPECIFICADO,0
F,0.982729,3.761296,3.435897,0.0,419,NO ESPECIFICADO,0
M,0.962948,5.014502,4.337662,0.0,420,NO ESPECIFICADO,0
M,0.973392,5.191029,3.425,0.0,420,NO ESPECIFICADO,0
